temperature,vibration,voltage,current,pressure,rpm,load,power,runtime_hours,maintenance_gap_hours,efficiency,thermal_fluctuation,vibration_instability,machine_type,failure_type,state,is_anomaly,degradation_progress,timestamp
64.45,1.675,405.4,50.0,6.75,0.0,60.7,23.76,4167.0,328.0,92.9,1.971,0.065,WELD_CELL,none,healthy,0,0.0,2026-04-09 16:04:01
60.61,1.838,396.1,50.0,6.6,31.0,71.0,24.53,5945.0,338.0,92.0,1.26,0.579,WELD_CELL,none,healthy,0,0.0,2026-04-09 16:06:05
62.63,2.142,398.4,50.0,6.83,0.0,74.7,25.82,3318.0,307.0,92.3,1.891,0.31,WELD_CELL,none,healthy,0,0.0,2026-04-09 16:08:21
62.71,1.984,394.9,50.0,6.09,0.0,67.6,23.47,5483.0,308.0,95.9,0.396,0.094,WELD_CELL,none,healthy,0,0.0,2026-04-09 16:10:11
60.57,1.903,403.8,50.0,6.11,0.0,66.8,22.26,3100.0,15.0,90.4,1.6,0.082,WELD_CELL,none,healthy,0,0.0,2026-04-09 16:12:47
62.81,2.095,401.7,50.0,6.57,111.0,74.4,26.77,5185.0,339.0,93.3,0.426,0.179,WELD_CELL,none,healthy,0,0.0,2026-04-09 16:14:05
61.71,1.727,400.9,50.0,6.17,30.0,72.3,28.08,5612.0,109.0,92.5,0.316,0.037,WELD_CELL,none,healthy,0,0.0,2026-04-09 16:16:32
62.81,1.787,400.8,50.0,7.01,0.0,78.2,28.15,2099.0,16.0,89.3,0.272,0.194,WELD_CELL,none,healthy,0,0.0,2026-04-09 16:18:20
60.24,1.849,393.5,50.0,6.83,21.0,72.0,27.48,1786.0,78.0,91.3,0.921,0.412,WELD_CELL,none,healthy,0,0.0,2026-04-09 16:20:01
64.1,1.847,399.8,50.0,6.73,0.0,70.6,25.48,4810.0,211.0,92.0,0.9,0.5,WELD_CELL,none,healthy,0,0.0,2026-04-09 16:22:02
57.52,1.712,404.8,50.0,6.88,1.0,70.5,24.68,252.0,29.0,91.4,1.844,0.024,WELD_CELL,none,healthy,0,0.0,2026-04-09 16:24:48
60.65,1.517,403.6,50.0,6.39,21.0,69.5,26.79,5108.0,159.0,89.5,1.186,0.438,WELD_CELL,none,healthy,0,0.0,2026-04-09 16:26:25
60.48,1.406,404.3,49.51,6.1,22.0,63.9,19.96,4656.0,221.0,93.0,0.187,0.365,WELD_CELL,none,healthy,0,0.0,2026-04-09 16:28:09
61.98,1.662,396.2,50.0,6.48,113.0,70.6,24.46,1365.0,429.0,93.4,1.036,0.029,WELD_CELL,none,healthy,0,0.0,2026-04-09 16:30:41
55.14,1.698,404.2,50.0,6.76,107.0,61.8,21.13,966.0,31.0,94.3,1.84,0.038,WELD_CELL,none,healthy,0,0.0,2026-04-09 16:32:30
62.55,1.803,398.4,50.0,6.72,0.0,60.8,23.91,6634.0,119.0,93.2,1.044,0.416,WELD_CELL,none,healthy,0,0.0,2026-04-09 16:34:16
60.85,2.026,403.1,50.0,6.53,0.0,79.7,28.19,7736.0,317.0,92.4,3.075,0.122,WELD_CELL,none,healthy,0,0.0,2026-04-09 16:36:32
57.59,2.016,398.4,50.0,6.02,0.0,59.1,20.39,7903.0,182.0,91.4,2.443,0.015,WELD_CELL,none,healthy,0,0.0,2026-04-09 16:38:28
56.98,1.793,396.5,50.0,6.59,0.0,70.9,24.11,1376.0,71.0,91.5,1.088,0.051,WELD_CELL,none,healthy,0,0.0,2026-04-09 16:40:22
62.59,1.824,398.4,50.0,5.84,25.0,68.7,22.57,1705.0,390.0,89.6,0.315,0.108,WELD_CELL,none,healthy,0,0.0,2026-04-09 16:42:34
61.2,1.762,392.9,50.0,6.72,0.0,77.4,25.57,6330.0,174.0,90.2,1.126,0.06,WELD_CELL,none,healthy,0,0.0,2026-04-09 16:44:54
64.45,1.89,399.3,50.0,6.41,0.0,77.6,28.36,7458.0,282.0,91.5,0.622,0.01,WELD_CELL,none,healthy,0,0.0,2026-04-09 16:46:03
60.62,1.532,393.4,50.0,6.52,0.0,72.2,25.95,6175.0,306.0,90.0,0.904,0.541,WELD_CELL,none,healthy,0,0.0,2026-04-09 16:48:50
59.85,1.862,394.8,50.0,6.49,4.0,69.7,24.2,6256.0,130.0,91.3,1.036,0.321,WELD_CELL,none,healthy,0,0.0,2026-04-09 16:50:52
56.44,1.878,399.7,50.0,6.07,5.0,63.2,22.02,7567.0,389.0,90.9,0.465,0.428,WELD_CELL,none,healthy,0,0.0,2026-04-09 16:52:41
59.44,1.782,402.7,50.0,6.5,16.0,70.3,24.18,1386.0,194.0,91.0,0.355,0.144,WELD_CELL,none,healthy,0,0.0,2026-04-09 16:54:25
65.78,1.671,395.1,50.0,6.83,68.0,66.9,24.55,3409.0,67.0,90.3,0.11,0.071,WELD_CELL,none,healthy,0,0.0,2026-04-09 16:56:21
59.35,1.78,401.0,50.0,6.28,47.0,66.9,22.66,7798.0,140.0,93.9,0.591,0.673,WELD_CELL,none,healthy,0,0.0,2026-04-09 16:58:51
61.45,1.555,398.3,50.0,6.83,32.0,74.3,23.4,5918.0,176.0,88.5,0.933,0.294,WELD_CELL,none,healthy,0,0.0,2026-04-09 17:00:58
60.31,1.539,404.4,50.0,6.47,100.0,65.4,24.36,2878.0,344.0,92.3,3.204,0.643,WELD_CELL,none,healthy,0,0.0,2026-04-09 17:02:16
61.84,1.485,397.5,50.0,6.42,98.0,63.0,21.25,2216.0,427.0,91.6,1.189,0.138,WELD_CELL,none,healthy,0,0.0,2026-04-09 17:04:43
60.47,1.568,402.6,50.0,5.94,10.0,60.9,22.16,6561.0,257.0,91.7,1.285,0.296,WELD_CELL,none,healthy,0,0.0,2026-04-09 17:06:25
58.81,1.914,394.6,50.0,6.6,68.0,68.9,24.22,5143.0,32.0,93.1,0.576,0.534,WELD_CELL,none,healthy,0,0.0,2026-04-09 17:08:06
54.64,1.842,392.9,50.0,6.35,0.0,63.4,24.24,1813.0,305.0,93.8,0.973,0.322,WELD_CELL,none,healthy,0,0.0,2026-04-09 17:10:32
62.29,1.663,401.8,50.0,7.18,0.0,67.6,25.07,2699.0,285.0,91.3,1.174,0.552,WELD_CELL,none,healthy,0,0.0,2026-04-09 17:12:40
62.24,1.855,397.9,50.0,6.98,0.0,68.5,24.81,5083.0,56.0,92.6,1.819,0.123,WELD_CELL,none,healthy,0,0.0,2026-04-09 17:14:06
60.78,1.848,400.2,50.0,6.85,0.0,69.6,24.09,1460.0,231.0,92.1,2.754,0.404,WELD_CELL,none,healthy,0,0.0,2026-04-09 17:16:20
64.22,1.899,398.0,50.0,7.45,11.0,71.5,27.03,4495.0,280.0,91.1,0.664,0.036,WELD_CELL,none,healthy,0,0.0,2026-04-09 17:18:27
60.66,1.801,401.4,50.0,6.43,0.0,71.1,25.51,323.0,265.0,95.2,2.207,0.605,WELD_CELL,none,healthy,0,0.0,2026-04-09 17:20:32
61.4,1.661,400.2,50.0,6.88,0.0,79.4,28.5,6989.0,348.0,91.9,0.493,0.371,WELD_CELL,none,healthy,0,0.0,2026-04-09 17:22:43
60.58,1.578,398.6,50.0,6.33,0.0,72.2,26.34,6901.0,158.0,88.5,2.404,0.252,WELD_CELL,none,healthy,0,0.0,2026-04-09 17:24:15
60.97,1.876,401.8,50.0,6.35,25.0,65.6,22.46,5665.0,13.0,96.1,1.641,0.209,WELD_CELL,none,healthy,0,0.0,2026-04-09 17:26:47
57.9,1.668,397.7,50.0,6.77,0.0,67.6,24.78,3325.0,47.0,94.7,0.102,0.098,WELD_CELL,none,healthy,0,0.0,2026-04-09 17:28:40
63.77,1.82,397.5,50.0,6.9,64.0,67.3,23.85,1933.0,196.0,89.6,1.61,0.381,WELD_CELL,none,healthy,0,0.0,2026-04-09 17:30:57
62.63,1.748,401.9,50.0,6.88,70.0,76.5,27.28,6649.0,181.0,92.0,0.672,0.375,WELD_CELL,none,healthy,0,0.0,2026-04-09 17:32:51
59.72,1.698,399.3,50.0,6.27,0.0,69.8,23.88,3699.0,323.0,92.0,0.024,0.252,WELD_CELL,none,healthy,0,0.0,2026-04-09 17:34:06
62.41,2.033,398.6,50.0,6.34,0.0,70.1,24.67,2700.0,213.0,96.8,0.879,0.323,WELD_CELL,none,healthy,0,0.0,2026-04-09 17:36:26
59.85,2.166,403.8,50.0,6.38,84.0,63.3,24.26,4657.0,495.0,92.4,1.653,0.128,WELD_CELL,none,healthy,0,0.0,2026-04-09 17:38:50
60.19,1.774,396.9,50.0,6.36,84.0,65.1,22.8,2954.0,406.0,93.5,0.544,0.153,WELD_CELL,none,healthy,0,0.0,2026-04-09 17:40:39
58.84,1.632,406.3,50.0,6.71,43.0,62.5,22.75,1073.0,105.0,91.1,2.64,0.791,WELD_CELL,none,healthy,0,0.0,2026-04-09 17:42:17
60.54,2.001,399.2,50.0,6.61,40.0,70.6,24.45,3538.0,225.0,90.7,2.535,0.343,WELD_CELL,none,healthy,0,0.0,2026-04-09 17:44:18
57.43,1.787,400.4,50.0,6.21,7.0,66.1,23.98,894.0,83.0,93.3,0.627,0.177,WELD_CELL,none,healthy,0,0.0,2026-04-09 17:46:01
63.03,1.532,403.5,50.0,6.49,0.0,71.8,25.06,3997.0,30.0,96.6,4.257,0.339,WELD_CELL,none,healthy,0,0.0,2026-04-09 17:48:48
60.65,1.646,396.0,50.0,6.35,68.0,62.2,22.63,3185.0,454.0,94.0,0.116,0.209,WELD_CELL,none,healthy,0,0.0,2026-04-09 17:50:58
59.61,1.561,397.2,50.0,6.35,46.0,71.0,24.28,7268.0,486.0,92.9,1.39,0.149,WELD_CELL,none,healthy,0,0.0,2026-04-09 17:52:06
55.17,1.978,399.6,50.0,6.63,8.0,75.5,26.92,7911.0,124.0,92.0,0.242,0.208,WELD_CELL,none,healthy,0,0.0,2026-04-09 17:54:38
60.7,1.913,405.4,50.0,6.45,0.0,69.5,23.2,5988.0,407.0,90.8,0.833,0.139,WELD_CELL,none,healthy,0,0.0,2026-04-09 17:56:08
59.71,1.792,398.8,50.0,6.23,0.0,68.2,24.37,3871.0,242.0,96.0,0.784,0.139,WELD_CELL,none,healthy,0,0.0,2026-04-09 17:58:55
60.1,1.783,402.7,50.0,6.63,0.0,69.9,25.49,3319.0,35.0,94.3,1.469,0.16,WELD_CELL,none,healthy,0,0.0,2026-04-09 18:00:16
59.84,1.854,399.1,50.0,6.66,0.0,75.4,25.83,3483.0,343.0,96.8,0.113,0.466,WELD_CELL,none,healthy,0,0.0,2026-04-09 18:02:48
62.9,1.518,399.5,50.0,6.27,0.0,66.1,23.26,2094.0,183.0,94.1,0.463,0.143,WELD_CELL,none,healthy,0,0.0,2026-04-09 18:04:39
61.1,1.848,397.2,50.0,6.46,72.0,69.8,23.79,846.0,386.0,93.0,0.12,0.096,WELD_CELL,none,healthy,0,0.0,2026-04-09 18:06:47
62.3,1.681,400.8,50.0,6.62,17.0,76.7,26.41,5790.0,31.0,93.6,1.122,0.176,WELD_CELL,none,healthy,0,0.0,2026-04-09 18:08:43
59.48,1.645,400.7,50.0,6.62,11.0,60.4,22.92,478.0,442.0,88.7,1.401,0.389,WELD_CELL,none,healthy,0,0.0,2026-04-09 18:10:57
59.53,1.813,404.3,50.0,6.53,20.0,75.3,28.61,4295.0,76.0,91.9,3.02,0.521,WELD_CELL,none,healthy,0,0.0,2026-04-09 18:12:04
59.82,1.738,401.2,50.0,6.52,38.0,67.6,23.06,3503.0,247.0,88.5,1.786,0.382,WELD_CELL,none,healthy,0,0.0,2026-04-09 18:14:09
59.97,1.723,407.5,50.0,7.2,0.0,72.1,26.26,4178.0,358.0,92.6,0.046,0.283,WELD_CELL,none,healthy,0,0.0,2026-04-09 18:16:48
62.07,1.808,395.6,50.0,7.08,25.0,74.4,25.96,2708.0,416.0,92.4,0.521,0.107,WELD_CELL,none,healthy,0,0.0,2026-04-09 18:18:07
62.76,1.865,394.8,50.0,6.45,0.0,71.4,22.52,1111.0,151.0,93.6,0.065,0.03,WELD_CELL,none,healthy,0,0.0,2026-04-09 18:20:18
61.19,2.042,407.8,50.0,6.63,0.0,73.3,26.31,4258.0,392.0,90.2,1.395,0.298,WELD_CELL,none,healthy,0,0.0,2026-04-09 18:22:07
62.34,1.982,400.3,50.0,6.4,53.0,65.2,23.86,5976.0,250.0,96.5,0.336,0.195,WELD_CELL,none,healthy,0,0.0,2026-04-09 18:24:12
57.95,1.913,405.1,50.0,6.65,98.0,60.9,22.68,661.0,109.0,92.0,3.582,0.078,WELD_CELL,none,healthy,0,0.0,2026-04-09 18:26:18
57.29,1.721,404.2,50.0,6.64,0.0,65.7,21.39,6368.0,491.0,91.5,0.205,0.164,WELD_CELL,none,healthy,0,0.0,2026-04-09 18:28:17
62.46,2.146,398.1,50.0,6.8,0.0,75.4,22.96,6873.0,393.0,95.2,1.735,0.228,WELD_CELL,none,healthy,0,0.0,2026-04-09 18:30:10
60.98,1.818,403.4,50.0,6.9,63.0,68.3,25.05,5365.0,38.0,89.8,0.285,0.071,WELD_CELL,none,healthy,0,0.0,2026-04-09 18:32:57
62.93,1.799,404.6,50.0,6.12,0.0,64.0,22.24,4200.0,47.0,92.9,0.492,0.204,WELD_CELL,none,healthy,0,0.0,2026-04-09 18:34:43
63.35,1.876,404.8,50.0,6.15,32.0,65.9,23.9,4223.0,278.0,94.3,0.616,0.064,WELD_CELL,none,healthy,0,0.0,2026-04-09 18:36:50
59.0,1.715,405.0,50.0,6.77,36.0,71.0,27.53,518.0,167.0,90.5,1.311,0.045,WELD_CELL,none,healthy,0,0.0,2026-04-09 18:38:23
61.35,1.722,395.4,50.0,6.93,0.0,65.3,22.37,6136.0,349.0,97.4,3.224,0.067,WELD_CELL,none,healthy,0,0.0,2026-04-09 18:40:53
60.84,1.878,395.1,50.0,6.34,0.0,66.4,22.77,1810.0,140.0,92.9,2.382,0.511,WELD_CELL,none,healthy,0,0.0,2026-04-09 18:42:50
56.64,1.698,402.5,50.0,6.12,0.0,67.9,22.21,848.0,202.0,92.5,3.705,0.44,WELD_CELL,none,healthy,0,0.0,2026-04-09 18:44:40
62.56,1.684,402.5,50.0,6.49,85.0,73.8,24.76,3581.0,102.0,92.5,1.502,0.101,WELD_CELL,none,healthy,0,0.0,2026-04-09 18:46:51
55.83,1.456,400.0,50.0,6.02,13.0,61.5,21.58,5221.0,30.0,89.8,0.901,0.496,WELD_CELL,none,healthy,0,0.0,2026-04-09 18:48:56
62.58,1.814,400.3,50.0,6.42,0.0,66.7,23.47,4003.0,215.0,93.7,0.679,0.081,WELD_CELL,none,healthy,0,0.0,2026-04-09 18:50:53
58.64,1.537,399.7,50.0,6.7,80.0,66.6,24.54,4508.0,376.0,90.8,1.21,0.593,WELD_CELL,none,healthy,0,0.0,2026-04-09 18:52:13
60.03,1.589,399.2,50.0,6.44,0.0,72.6,24.88,249.0,88.0,88.2,1.161,0.025,WELD_CELL,none,healthy,0,0.0,2026-04-09 18:54:38
59.77,1.941,399.8,50.0,6.96,0.0,67.1,25.96,4003.0,237.0,88.5,2.338,0.188,WELD_CELL,none,healthy,0,0.0,2026-04-09 18:56:52
55.54,1.734,394.5,50.0,6.17,0.0,62.3,21.48,1441.0,397.0,94.2,0.312,0.465,WELD_CELL,none,healthy,0,0.0,2026-04-09 18:58:27
59.25,1.768,404.1,50.0,7.01,0.0,67.3,21.94,2213.0,57.0,93.5,2.077,0.167,WELD_CELL,none,healthy,0,0.0,2026-04-09 19:00:57
59.57,1.963,409.1,50.0,7.26,0.0,77.4,24.18,5201.0,184.0,94.7,1.057,0.003,WELD_CELL,none,healthy,0,0.0,2026-04-09 19:02:58
61.79,1.682,395.0,50.0,6.67,0.0,73.2,26.64,1996.0,41.0,90.3,0.447,0.216,WELD_CELL,none,healthy,0,0.0,2026-04-09 19:04:00
63.67,1.856,401.0,50.0,6.56,0.0,72.0,26.78,5828.0,325.0,89.0,0.476,0.328,WELD_CELL,none,healthy,0,0.0,2026-04-09 19:06:50
59.23,2.028,401.4,50.0,6.7,0.0,73.2,26.53,7929.0,24.0,93.3,1.04,0.767,WELD_CELL,none,healthy,0,0.0,2026-04-09 19:08:13
60.25,1.813,403.2,50.0,6.52,0.0,72.3,28.41,3966.0,306.0,93.0,3.108,0.124,WELD_CELL,none,healthy,0,0.0,2026-04-09 19:10:22
57.78,1.823,402.2,50.0,6.0,0.0,60.5,20.53,5674.0,416.0,85.6,0.55,0.374,WELD_CELL,none,healthy,0,0.0,2026-04-09 19:12:12
62.04,1.939,400.0,50.0,6.94,26.0,67.1,22.69,5323.0,203.0,92.1,0.101,0.294,WELD_CELL,none,healthy,0,0.0,2026-04-09 19:14:22
58.13,1.704,401.2,50.0,5.82,0.0,61.2,22.56,2065.0,292.0,92.3,0.068,0.64,WELD_CELL,none,healthy,0,0.0,2026-04-09 19:16:09
59.65,1.799,400.5,50.0,7.17,0.0,79.6,27.89,810.0,14.0,90.8,0.012,0.201,WELD_CELL,none,healthy,0,0.0,2026-04-09 19:18:45
62.17,1.559,397.0,50.0,6.54,48.0,66.9,23.31,3410.0,271.0,92.9,2.33,0.103,WELD_CELL,none,healthy,0,0.0,2026-04-09 19:20:27
61.14,1.525,404.7,50.0,6.86,1.0,64.4,23.23,755.0,36.0,92.0,0.286,0.519,WELD_CELL,none,healthy,0,0.0,2026-04-09 19:22:32
60.26,1.81,402.0,50.0,6.36,64.0,68.4,22.93,647.0,172.0,91.0,2.005,0.247,WELD_CELL,none,healthy,0,0.0,2026-04-09 19:24:07
63.25,1.803,396.3,50.0,6.92,43.0,66.7,24.71,4249.0,294.0,89.7,1.591,0.303,WELD_CELL,none,healthy,0,0.0,2026-04-09 19:26:42
59.13,1.802,393.2,50.0,7.1,0.0,71.5,24.34,620.0,49.0,95.2,0.043,0.045,WELD_CELL,none,healthy,0,0.0,2026-04-09 19:28:25
62.02,2.02,399.1,50.0,7.02,0.0,70.7,22.56,132.0,222.0,92.9,1.219,0.195,WELD_CELL,none,healthy,0,0.0,2026-04-09 19:30:18
60.19,1.744,401.5,50.0,6.68,28.0,66.2,22.59,5805.0,147.0,93.1,1.213,0.04,WELD_CELL,none,healthy,0,0.0,2026-04-09 19:32:05
59.51,1.775,402.3,50.0,5.96,66.0,62.1,21.68,2466.0,354.0,94.6,1.256,0.411,WELD_CELL,none,healthy,0,0.0,2026-04-09 19:34:34
57.88,1.87,399.1,50.0,6.49,30.0,72.1,24.71,5020.0,166.0,94.6,3.799,0.034,WELD_CELL,none,healthy,0,0.0,2026-04-09 19:36:40
59.84,1.874,396.4,50.0,6.36,0.0,72.2,24.94,4618.0,347.0,86.9,1.218,0.072,WELD_CELL,none,healthy,0,0.0,2026-04-09 19:38:14
56.98,1.509,394.6,50.0,6.31,100.0,66.3,21.39,3937.0,258.0,91.8,2.024,0.603,WELD_CELL,none,healthy,0,0.0,2026-04-09 19:40:06
59.32,1.56,403.5,50.0,6.86,9.0,67.5,24.63,7094.0,393.0,94.1,1.518,0.486,WELD_CELL,none,healthy,0,0.0,2026-04-09 19:42:47
56.73,1.821,402.9,50.0,6.22,0.0,62.2,20.52,1822.0,164.0,89.9,2.179,0.161,WELD_CELL,none,healthy,0,0.0,2026-04-09 19:44:21
60.05,1.666,402.4,50.0,6.46,32.0,70.4,27.27,1970.0,466.0,91.7,0.323,0.081,WELD_CELL,none,healthy,0,0.0,2026-04-09 19:46:52
62.13,1.947,404.1,50.0,6.8,0.0,76.0,28.66,5813.0,42.0,89.4,1.644,0.165,WELD_CELL,none,healthy,0,0.0,2026-04-09 19:48:48
59.86,1.953,405.6,50.0,6.67,60.0,70.6,25.4,7768.0,346.0,88.8,1.685,0.223,WELD_CELL,none,healthy,0,0.0,2026-04-09 19:50:21
60.71,1.727,399.7,50.0,6.81,51.0,71.2,24.12,7946.0,303.0,94.8,0.722,0.048,WELD_CELL,none,healthy,0,0.0,2026-04-09 19:52:18
61.93,2.051,394.7,50.0,7.02,14.0,73.3,25.75,7348.0,97.0,96.1,1.749,0.152,WELD_CELL,none,healthy,0,0.0,2026-04-09 19:54:42
61.08,1.832,401.5,50.0,6.11,0.0,66.7,24.17,408.0,192.0,91.3,1.512,0.394,WELD_CELL,none,healthy,0,0.0,2026-04-09 19:56:49
61.1,1.687,402.2,50.0,6.69,38.0,70.6,25.96,2409.0,166.0,94.0,1.172,0.742,WELD_CELL,none,healthy,0,0.0,2026-04-09 19:58:59
59.38,1.837,397.6,50.0,6.0,0.0,69.3,28.44,7424.0,394.0,94.6,0.845,0.085,WELD_CELL,none,healthy,0,0.0,2026-04-09 20:00:02
62.73,1.885,401.7,50.0,6.61,14.0,66.7,24.92,2575.0,128.0,91.7,2.488,0.522,WELD_CELL,none,healthy,0,0.0,2026-04-09 20:02:31
57.96,1.745,400.3,48.62,6.51,0.0,60.8,19.74,239.0,89.0,91.0,0.701,0.523,WELD_CELL,none,healthy,0,0.0,2026-04-09 20:04:04
58.67,1.661,401.8,50.0,6.92,24.0,71.6,25.36,4131.0,394.0,91.0,0.062,0.165,WELD_CELL,none,healthy,0,0.0,2026-04-09 20:06:39
62.25,2.033,399.9,50.0,6.44,42.0,69.6,23.89,504.0,416.0,93.3,0.567,0.12,WELD_CELL,none,healthy,0,0.0,2026-04-09 20:08:49
57.72,1.808,400.5,50.0,6.83,0.0,75.6,28.02,5097.0,446.0,91.6,0.194,0.48,WELD_CELL,none,healthy,0,0.0,2026-04-09 20:10:36
62.11,1.859,394.5,50.0,6.45,0.0,65.8,23.07,1615.0,203.0,93.7,0.982,0.056,WELD_CELL,none,healthy,0,0.0,2026-04-09 20:12:39
61.98,1.88,400.3,50.0,6.99,29.0,73.3,30.52,4271.0,123.0,91.9,0.462,0.348,WELD_CELL,none,healthy,0,0.0,2026-04-09 20:14:15
59.69,1.767,400.2,50.0,6.68,0.0,69.4,23.47,1503.0,469.0,94.0,1.645,0.664,WELD_CELL,none,healthy,0,0.0,2026-04-09 20:16:21
55.42,1.484,400.6,47.11,6.29,60.0,58.1,19.02,3669.0,462.0,92.6,0.131,0.32,WELD_CELL,none,healthy,0,0.0,2026-04-09 20:18:00
63.23,1.834,405.1,50.0,6.82,0.0,72.2,26.96,5756.0,207.0,95.7,1.336,0.005,WELD_CELL,none,healthy,0,0.0,2026-04-09 20:20:35
60.61,1.48,394.3,50.0,6.87,2.0,67.7,25.67,7566.0,159.0,92.6,0.297,0.199,WELD_CELL,none,healthy,0,0.0,2026-04-09 20:22:16
58.88,1.712,398.4,50.0,6.99,0.0,67.8,22.83,3721.0,319.0,90.7,1.426,0.545,WELD_CELL,none,healthy,0,0.0,2026-04-09 20:24:07
64.14,1.817,396.0,50.0,6.67,0.0,70.7,24.05,104.0,279.0,91.6,1.291,0.068,WELD_CELL,none,healthy,0,0.0,2026-04-09 20:26:55
58.03,1.738,403.6,50.0,6.64,66.0,61.8,21.08,2656.0,481.0,94.3,0.221,0.066,WELD_CELL,none,healthy,0,0.0,2026-04-09 20:28:20
57.52,1.891,398.3,50.0,6.8,0.0,73.6,26.52,5608.0,100.0,92.8,0.258,0.281,WELD_CELL,none,healthy,0,0.0,2026-04-09 20:30:20
58.62,1.764,403.3,50.0,6.71,0.0,66.7,23.17,3966.0,399.0,85.5,0.69,0.09,WELD_CELL,none,healthy,0,0.0,2026-04-09 20:32:57
57.93,1.831,401.2,50.0,7.05,0.0,71.5,24.38,3960.0,348.0,93.5,1.573,0.057,WELD_CELL,none,healthy,0,0.0,2026-04-09 20:34:58
59.19,1.888,397.3,50.0,6.15,20.0,68.0,24.77,5676.0,114.0,93.4,0.012,0.142,WELD_CELL,none,healthy,0,0.0,2026-04-09 20:36:28
63.67,1.755,403.0,50.0,7.22,0.0,75.6,26.3,3451.0,243.0,93.0,2.584,0.174,WELD_CELL,none,healthy,0,0.0,2026-04-09 20:38:31
62.74,1.878,399.2,50.0,6.35,0.0,68.1,24.35,6683.0,186.0,92.5,1.017,0.129,WELD_CELL,none,healthy,0,0.0,2026-04-09 20:40:55
58.35,1.856,396.4,50.0,6.63,0.0,78.2,25.73,5607.0,278.0,91.9,0.89,0.091,WELD_CELL,none,healthy,0,0.0,2026-04-09 20:42:02
60.51,1.849,397.0,50.0,7.16,71.0,77.4,26.68,483.0,210.0,93.4,0.539,0.093,WELD_CELL,none,healthy,0,0.0,2026-04-09 20:44:13
61.69,1.754,403.4,50.0,6.12,69.0,66.9,23.68,7349.0,484.0,91.6,3.487,0.034,WELD_CELL,none,healthy,0,0.0,2026-04-09 20:46:44
58.19,1.882,399.2,50.0,6.18,0.0,64.8,21.93,7803.0,331.0,91.2,1.548,0.28,WELD_CELL,none,healthy,0,0.0,2026-04-09 20:48:48
62.81,1.837,398.3,50.0,6.32,66.0,63.9,23.63,6483.0,302.0,91.5,1.141,0.002,WELD_CELL,none,healthy,0,0.0,2026-04-09 20:50:21
59.72,1.892,401.0,50.0,6.77,8.0,73.1,27.68,6518.0,449.0,90.9,0.909,0.065,WELD_CELL,none,healthy,0,0.0,2026-04-09 20:52:18
63.02,2.062,399.8,50.0,6.01,0.0,70.2,26.18,5674.0,193.0,92.4,1.865,0.386,WELD_CELL,none,healthy,0,0.0,2026-04-09 20:54:08
60.56,2.158,394.3,50.0,6.99,0.0,79.7,31.19,1248.0,190.0,88.5,1.328,0.095,WELD_CELL,none,healthy,0,0.0,2026-04-09 20:56:34
58.24,1.831,407.1,50.0,6.21,0.0,66.9,22.71,3814.0,210.0,93.6,0.313,0.248,WELD_CELL,none,healthy,0,0.0,2026-04-09 20:58:37
61.27,1.465,401.3,50.0,6.53,74.0,65.3,22.89,6247.0,389.0,92.5,0.319,0.108,WELD_CELL,none,healthy,0,0.0,2026-04-09 21:00:07
62.6,1.582,405.3,50.0,6.69,0.0,65.6,24.27,1137.0,201.0,91.4,0.326,0.037,WELD_CELL,none,healthy,0,0.0,2026-04-09 21:02:49
62.13,1.744,402.4,50.0,6.7,57.0,72.6,25.36,2097.0,453.0,91.7,0.793,0.367,WELD_CELL,none,healthy,0,0.0,2026-04-09 21:04:27
61.01,1.776,396.9,50.0,6.77,0.0,62.5,20.57,2962.0,61.0,94.5,1.218,0.027,WELD_CELL,none,healthy,0,0.0,2026-04-09 21:06:22
57.46,1.387,399.2,50.0,6.27,64.0,62.3,21.97,1300.0,21.0,93.5,0.523,0.115,WELD_CELL,none,healthy,0,0.0,2026-04-09 21:08:28
57.66,1.62,395.1,50.0,6.44,120.0,62.3,22.26,5399.0,399.0,93.8,1.261,0.331,WELD_CELL,none,healthy,0,0.0,2026-04-09 21:10:15
59.14,2.038,401.5,50.0,6.9,9.0,67.2,23.26,5458.0,174.0,92.6,0.37,0.341,WELD_CELL,none,healthy,0,0.0,2026-04-09 21:12:20
60.43,2.086,402.4,50.0,6.72,49.0,79.9,25.49,7303.0,267.0,91.7,0.096,0.138,WELD_CELL,none,healthy,0,0.0,2026-04-09 21:14:56
55.86,1.662,396.7,50.0,6.06,6.0,62.2,21.42,465.0,434.0,94.1,0.974,0.124,WELD_CELL,none,healthy,0,0.0,2026-04-09 21:16:20
60.78,1.783,400.5,50.0,6.49,0.0,75.9,26.95,2498.0,434.0,89.8,1.271,0.006,WELD_CELL,none,healthy,0,0.0,2026-04-09 21:18:25
64.85,1.979,404.2,50.0,6.29,0.0,72.5,23.53,2118.0,467.0,88.2,0.495,0.388,WELD_CELL,none,healthy,0,0.0,2026-04-09 21:20:04
63.61,1.924,398.1,50.0,6.61,10.0,73.0,24.38,6637.0,245.0,89.1,3.1,0.221,WELD_CELL,none,healthy,0,0.0,2026-04-09 21:22:30
55.29,1.862,397.8,50.0,5.56,66.0,57.4,20.64,3199.0,182.0,89.5,0.272,0.467,WELD_CELL,none,healthy,0,0.0,2026-04-09 21:24:41
